DATE,TIME,CO2dry_ppm,CH4dry_ppb,H2O_ppm,POSIX.time,CO2_prec,CH4_prec,H2O_prec,DATE_TIME,analyzer_id,UniqueID,start.time,obs.length,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham
2023-03-18,NA,440.383,1983.66,501.341,2023-03-18T13:10:36.000000Z,0.35,0.9,200,03-18-2023 13:10:36.306,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,440.405,1984.61,542.892,2023-03-18T13:10:37.000000Z,0.35,0.9,200,03-18-2023 13:10:37.299,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,440.105,1989.23,542.547,2023-03-18T13:10:38.000000Z,0.35,0.9,200,03-18-2023 13:10:38.294,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,439.642,1994.6200000000001,450.142,2023-03-18T13:10:39.000000Z,0.35,0.9,200,03-18-2023 13:10:39.289,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,440.496,1989.1399999999999,401.971,2023-03-18T13:10:40.000000Z,0.35,0.9,200,03-18-2023 13:10:40.284,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,439.923,1989.47,494.354,2023-03-18T13:10:41.000000Z,0.35,0.9,200,03-18-2023 13:10:41.278,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,438.561,1987.88,486.268,2023-03-18T13:10:42.000000Z,0.35,0.9,200,03-18-2023 13:10:42.272,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,438.243,1988.8999999999999,575.416,2023-03-18T13:10:43.000000Z,0.35,0.9,200,03-18-2023 13:10:43.267,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,437.888,1990.25,477.207,2023-03-18T13:10:44.000000Z,0.35,0.9,200,03-18-2023 13:10:44.261,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,435.414,1985.23,415.956,2023-03-18T13:10:45.000000Z,0.35,0.9,200,03-18-2023 13:10:45.256,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,434.967,1984.47,451.72,2023-03-18T13:10:46.000000Z,0.35,0.9,200,03-18-2023 13:10:46.251,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,434.97,1982.9699999999998,447.44,2023-03-18T13:10:47.000000Z,0.35,0.9,200,03-18-2023 13:10:47.244,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,434.41,1983.28,460.326,2023-03-18T13:10:48.000000Z,0.35,0.9,200,03-18-2023 13:10:48.239,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,435.526,1985.3600000000001,487.139,2023-03-18T13:10:49.000000Z,0.35,0.9,200,03-18-2023 13:10:49.233,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,435.171,1983.77,335.656,2023-03-18T13:10:50.000000Z,0.35,0.9,200,03-18-2023 13:10:50.228,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,435.831,1982.24,368.673,2023-03-18T13:10:51.000000Z,0.35,0.9,200,03-18-2023 13:10:51.223,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,437.166,1979.56,404.369,2023-03-18T13:10:52.000000Z,0.35,0.9,200,03-18-2023 13:10:52.225,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,439.878,1980.6999999999998,500.672,2023-03-18T13:10:53.000000Z,0.35,0.9,200,03-18-2023 13:10:53.218,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,438.06,1981.09,533.24,2023-03-18T13:10:54.000000Z,0.35,0.9,200,03-18-2023 13:10:54.214,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,438.557,1982.0500000000002,479.869,2023-03-18T13:10:55.000000Z,0.35,0.9,200,03-18-2023 13:10:55.207,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,437.411,1981.8899999999999,499.041,2023-03-18T13:10:56.000000Z,0.35,0.9,200,03-18-2023 13:10:56.203,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,436.202,1982.5900000000001,532.285,2023-03-18T13:10:57.000000Z,0.35,0.9,200,03-18-2023 13:10:57.197,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,435.046,1983.3899999999999,479.434,2023-03-18T13:10:58.000000Z,0.35,0.9,200,03-18-2023 13:10:58.191,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,435.174,1984.52,543.602,2023-03-18T13:10:59.000000Z,0.35,0.9,200,03-18-2023 13:10:59.186,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,433.747,1984.6299999999999,522.474,2023-03-18T13:11:00.000000Z,0.35,0.9,200,03-18-2023 13:11:00.180,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,484.355,2008.73,-475.918,2023-03-18T12:56:00.000000Z,0.35,0.9,200,03-18-2023 12:56:00.200,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,485.307,2008.11,-399.94,2023-03-18T12:56:01.000000Z,0.35,0.9,200,03-18-2023 12:56:01.195,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,484.759,2009.54,-452.57,2023-03-18T12:56:02.000000Z,0.35,0.9,200,03-18-2023 12:56:02.188,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,483.511,2005.2400000000002,-514.777,2023-03-18T12:56:03.000000Z,0.35,0.9,200,03-18-2023 12:56:03.183,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,486.696,2008.0399999999997,-276.093,2023-03-18T12:56:04.000000Z,0.35,0.9,200,03-18-2023 12:56:04.177,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,488.626,2008.2499999999998,-364.784,2023-03-18T12:56:05.000000Z,0.35,0.9,200,03-18-2023 12:56:05.172,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,487.792,2007.59,-408.603,2023-03-18T12:56:06.000000Z,0.35,0.9,200,03-18-2023 12:56:06.166,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,487.728,2007.6499999999999,-407.021,2023-03-18T12:56:07.000000Z,0.35,0.9,200,03-18-2023 12:56:07.162,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,487.782,2012.73,-520.663,2023-03-18T12:56:08.000000Z,0.35,0.9,200,03-18-2023 12:56:08.155,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,488.158,2008.2300000000002,-408.321,2023-03-18T12:56:09.000000Z,0.35,0.9,200,03-18-2023 12:56:09.151,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,489.364,2016.3799999999999,-531.651,2023-03-18T12:56:10.000000Z,0.35,0.9,200,03-18-2023 12:56:10.145,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,489.577,2012.75,-365.581,2023-03-18T12:56:11.000000Z,0.35,0.9,200,03-18-2023 12:56:11.139,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,489.681,2014.66,-437.159,2023-03-18T12:56:12.000000Z,0.35,0.9,200,03-18-2023 12:56:12.134,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,489.352,2010.19,-481.548,2023-03-18T12:56:13.000000Z,0.35,0.9,200,03-18-2023 12:56:13.128,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,490.637,2009.91,-512.409,2023-03-18T12:56:14.000000Z,0.35,0.9,200,03-18-2023 12:56:14.123,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,491.156,2011.2899999999997,-247.484,2023-03-18T12:56:15.000000Z,0.35,0.9,200,03-18-2023 12:56:15.117,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,490.706,2014.2199999999998,-288.85,2023-03-18T12:56:16.000000Z,0.35,0.9,200,03-18-2023 12:56:16.112,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,492.473,2011.41,-452.412,2023-03-18T12:56:17.000000Z,0.35,0.9,200,03-18-2023 12:56:17.108,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,493.23,2010.8600000000001,-458.245,2023-03-18T12:56:18.000000Z,0.35,0.9,200,03-18-2023 12:56:18.101,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,492.02,2016.5700000000002,-479.182,2023-03-18T12:56:19.000000Z,0.35,0.9,200,03-18-2023 12:56:19.095,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,492.666,2011.8,-377.128,2023-03-18T12:56:20.000000Z,0.35,0.9,200,03-18-2023 12:56:20.090,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,493.001,2011.26,-478.719,2023-03-18T12:56:21.000000Z,0.35,0.9,200,03-18-2023 12:56:21.085,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,493.002,2013.3600000000001,-355.847,2023-03-18T12:56:22.000000Z,0.35,0.9,200,03-18-2023 12:56:22.080,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,494.652,2010.79,-382.085,2023-03-18T12:56:23.000000Z,0.35,0.9,200,03-18-2023 12:56:23.074,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,494.543,2010.8100000000002,-383.411,2023-03-18T12:56:24.000000Z,0.35,0.9,200,03-18-2023 12:56:24.069,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,495.064,2013.4699999999998,-352.369,2023-03-18T12:56:25.000000Z,0.35,0.9,200,03-18-2023 12:56:25.062,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,494.659,2013.29,-364.804,2023-03-18T12:56:26.000000Z,0.35,0.9,200,03-18-2023 12:56:26.058,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,496.003,2009.83,-452.697,2023-03-18T12:56:27.000000Z,0.35,0.9,200,03-18-2023 12:56:27.052,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,496.078,2012.8400000000001,-448.474,2023-03-18T12:56:28.000000Z,0.35,0.9,200,03-18-2023 12:56:28.047,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,495.835,2015.6900000000003,-416.653,2023-03-18T12:56:29.000000Z,0.35,0.9,200,03-18-2023 12:56:29.041,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,498.114,2010.82,-389.167,2023-03-18T12:56:30.000000Z,0.35,0.9,200,03-18-2023 12:56:30.035,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,497.242,2014.58,-447.592,2023-03-18T12:56:31.000000Z,0.35,0.9,200,03-18-2023 12:56:31.030,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,498.229,2015.31,-352.796,2023-03-18T12:56:32.000000Z,0.35,0.9,200,03-18-2023 12:56:32.025,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,498.871,2018.46,-323.154,2023-03-18T12:56:33.000000Z,0.35,0.9,200,03-18-2023 12:56:33.019,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,500.002,2014.8100000000002,-358.171,2023-03-18T12:56:34.000000Z,0.35,0.9,200,03-18-2023 12:56:34.014,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,497.887,2016.96,-423.087,2023-03-18T12:56:35.000000Z,0.35,0.9,200,03-18-2023 12:56:35.009,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,500.654,2015.68,-397.605,2023-03-18T12:56:36.000000Z,0.35,0.9,200,03-18-2023 12:56:36.003,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,500.024,2015.04,-323.448,2023-03-18T12:56:37.000000Z,0.35,0.9,200,03-18-2023 12:56:36.998,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,500.623,2010.8999999999999,-380.803,2023-03-18T12:56:38.000000Z,0.35,0.9,200,03-18-2023 12:56:37.992,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,499.919,2015.2,-308.259,2023-03-18T12:56:39.000000Z,0.35,0.9,200,03-18-2023 12:56:38.987,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,500.16,2010.9499999999998,-405.915,2023-03-18T12:56:40.000000Z,0.35,0.9,200,03-18-2023 12:56:39.982,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,500.935,2015.9600000000003,-438.438,2023-03-18T12:56:41.000000Z,0.35,0.9,200,03-18-2023 12:56:40.975,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,502.491,2009.65,-416.124,2023-03-18T12:56:42.000000Z,0.35,0.9,200,03-18-2023 12:56:41.971,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,501.291,2013.9,-364.425,2023-03-18T12:56:43.000000Z,0.35,0.9,200,03-18-2023 12:56:42.964,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,502.351,2014.3200000000002,-341.238,2023-03-18T12:56:44.000000Z,0.35,0.9,200,03-18-2023 12:56:43.959,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,503.437,2016.6,-404.851,2023-03-18T12:56:45.000000Z,0.35,0.9,200,03-18-2023 12:56:44.953,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,503.237,2014.1499999999999,-388.935,2023-03-18T12:56:46.000000Z,0.35,0.9,200,03-18-2023 12:56:45.948,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,502.623,2018.2600000000002,-405.057,2023-03-18T12:56:47.000000Z,0.35,0.9,200,03-18-2023 12:56:46.943,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,504.023,2018.2199999999998,-433.033,2023-03-18T12:56:48.000000Z,0.35,0.9,200,03-18-2023 12:56:47.938,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,504.954,2017.8400000000001,-485.001,2023-03-18T12:56:49.000000Z,0.35,0.9,200,03-18-2023 12:56:48.933,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,505.774,2016.7000000000003,-468.424,2023-03-18T12:56:50.000000Z,0.35,0.9,200,03-18-2023 12:56:49.927,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,504.013,2016.0900000000001,-441.255,2023-03-18T12:56:51.000000Z,0.35,0.9,200,03-18-2023 12:56:50.926,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,505.613,2014.0099999999998,-531.091,2023-03-18T12:56:52.000000Z,0.35,0.9,200,03-18-2023 12:56:51.915,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,506.496,2018.8899999999999,-413.564,2023-03-18T12:56:53.000000Z,0.35,0.9,200,03-18-2023 12:56:52.911,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,506.498,2015.2,-385.84,2023-03-18T12:56:54.000000Z,0.35,0.9,200,03-18-2023 12:56:53.905,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,506.344,2015.4899999999998,-469.942,2023-03-18T12:56:55.000000Z,0.35,0.9,200,03-18-2023 12:56:54.899,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,507.974,2015.6999999999998,-491.569,2023-03-18T12:56:56.000000Z,0.35,0.9,200,03-18-2023 12:56:55.894,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,506.792,2019.7600000000002,-479.871,2023-03-18T12:56:57.000000Z,0.35,0.9,200,03-18-2023 12:56:56.889,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,507.648,2020.0999999999997,-377.122,2023-03-18T12:56:58.000000Z,0.35,0.9,200,03-18-2023 12:56:57.882,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,508.001,2020.7600000000002,-487.149,2023-03-18T12:56:59.000000Z,0.35,0.9,200,03-18-2023 12:56:58.877,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,508.49,2021.7900000000002,-355.504,2023-03-18T12:57:00.000000Z,0.35,0.9,200,03-18-2023 12:56:59.871,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,509.672,2022.98,-352.6,2023-03-18T12:57:01.000000Z,0.35,0.9,200,03-18-2023 12:57:00.866,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,510.355,2016.6599999999999,-412.999,2023-03-18T12:57:02.000000Z,0.35,0.9,200,03-18-2023 12:57:01.861,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,509.2,2018.99,-365.569,2023-03-18T12:57:03.000000Z,0.35,0.9,200,03-18-2023 12:57:02.855,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,510.289,2019.88,-370.09,2023-03-18T12:57:04.000000Z,0.35,0.9,200,03-18-2023 12:57:03.850,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,510.953,2020.8,-391.168,2023-03-18T12:57:05.000000Z,0.35,0.9,200,03-18-2023 12:57:04.845,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,512.214,2020.68,-441.033,2023-03-18T12:57:06.000000Z,0.35,0.9,200,03-18-2023 12:57:05.839,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,512.227,2021.2500000000002,-442.862,2023-03-18T12:57:07.000000Z,0.35,0.9,200,03-18-2023 12:57:06.834,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,512.234,2018.19,-371.244,2023-03-18T12:57:08.000000Z,0.35,0.9,200,03-18-2023 12:57:07.829,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,511.438,2024.79,-368.322,2023-03-18T12:57:09.000000Z,0.35,0.9,200,03-18-2023 12:57:08.822,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,512.004,2022.0699999999997,-511.307,2023-03-18T12:57:10.000000Z,0.35,0.9,200,03-18-2023 12:57:09.817,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,513.428,2020.6100000000001,-418.936,2023-03-18T12:57:11.000000Z,0.35,0.9,200,03-18-2023 12:57:10.811,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,514.851,2021.8899999999999,-422.369,2023-03-18T12:57:12.000000Z,0.35,0.9,200,03-18-2023 12:57:11.806,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,514.344,2024.41,-441.298,2023-03-18T12:57:13.000000Z,0.35,0.9,200,03-18-2023 12:57:12.800,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,514.588,2023.6999999999998,-385.644,2023-03-18T12:57:14.000000Z,0.35,0.9,200,03-18-2023 12:57:13.795,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,515.325,2021.17,-467.933,2023-03-18T12:57:15.000000Z,0.35,0.9,200,03-18-2023 12:57:14.790,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
2023-03-18,NA,514.573,2019.74,-355.329,2023-03-18T12:57:16.000000Z,0.35,0.9,200,03-18-2023 12:57:15.784,LGR1,45003_FLM30_Water_149,2023-03-18T13:01:00.000000Z,300,324.3,0,3370,29,919,4.318,28.363636363636363,101.325
