DATE_TIME,CO2dry_ppm,CH4dry_ppb,H2O_ppm,POSIX.time,DATE,CO2_prec,CH4_prec,H2O_prec,UniqueID,start.time,obs.length,TIME,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham,flag,Etime,start.time_corr,end.time_corr,obs.length_corr
10-21-2022 16:00:39.713,416.729,2144.55,-666.497,2022-10-21T16:00:40.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,39,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:40.707,416.156,2141.39,-654.16,2022-10-21T16:00:41.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,40,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:41.700,416.911,2145.15,-663.815,2022-10-21T16:00:42.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,41,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:42.696,417.167,2144.69,-703.793,2022-10-21T16:00:43.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,42,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:43.690,417.493,2144.38,-687.249,2022-10-21T16:00:44.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,43,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:44.684,415.74,2141.84,-763.798,2022-10-21T16:00:45.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,44,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:45.678,417.228,2142.65,-565.662,2022-10-21T16:00:46.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,45,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:46.673,417.814,2144.24,-493.153,2022-10-21T16:00:47.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,46,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:47.669,417.295,2141.08,-518.95,2022-10-21T16:00:48.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,47,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:48.663,415.349,2140.38,-722.879,2022-10-21T16:00:49.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,48,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:49.657,416.969,2145.18,-607.866,2022-10-21T16:00:50.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,49,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:50.651,417.109,2143.96,-665.94,2022-10-21T16:00:51.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,50,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:51.647,416.135,2140.91,-690.934,2022-10-21T16:00:52.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,51,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:52.640,415.566,2143.31,-657.022,2022-10-21T16:00:53.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,52,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:53.636,417.22,2144.0899999999997,-810.623,2022-10-21T16:00:54.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,53,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:54.631,416.685,2151.1200000000003,-611.555,2022-10-21T16:00:55.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,54,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:55.624,418.408,2145.52,-617.87,2022-10-21T16:00:56.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,55,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:56.618,415.936,2147.68,-697.193,2022-10-21T16:00:57.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,56,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:57.614,416.462,2140.6800000000003,-595.035,2022-10-21T16:00:58.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,57,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:58.609,417.493,2146.56,-690.018,2022-10-21T16:00:59.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,58,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:00:59.602,418.482,2146.88,-651.452,2022-10-21T16:01:00.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,59,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:00.596,416.806,2144.37,-575.876,2022-10-21T16:01:01.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,60,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:01.592,417.39,2147.02,-732.662,2022-10-21T16:01:02.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,61,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:02.586,418.117,2144.97,-618.715,2022-10-21T16:01:03.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,62,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:03.580,418.94,2145.66,-515.695,2022-10-21T16:01:04.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,63,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:04.575,416.665,2144.0299999999997,-610.909,2022-10-21T16:01:05.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,64,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:05.570,416.669,2147.23,-493.172,2022-10-21T16:01:06.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,65,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:06.565,416.648,2150.3199999999997,-769.172,2022-10-21T16:01:07.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,66,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:07.558,418.283,2142.83,-705.761,2022-10-21T16:01:08.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,67,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:08.554,416.958,2144.11,-614.558,2022-10-21T16:01:09.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,68,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:09.548,417.419,2146.62,-681.347,2022-10-21T16:01:10.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,69,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:10.543,417.759,2149.07,-624.305,2022-10-21T16:01:11.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,70,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:11.538,418.313,2142.39,-636.554,2022-10-21T16:01:12.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,71,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:12.531,417.319,2149.47,-414.651,2022-10-21T16:01:13.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,72,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:13.527,417.042,2148.77,-471.437,2022-10-21T16:01:14.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,73,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:14.520,417.774,2147.63,-491.194,2022-10-21T16:01:15.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,74,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:15.515,418.447,2145.03,-563.843,2022-10-21T16:01:16.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,75,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:16.510,418.026,2142.7200000000003,-456.186,2022-10-21T16:01:17.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,76,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:17.504,416.428,2142.42,-648.563,2022-10-21T16:01:18.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,77,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:18.499,416.811,2144.38,-377.962,2022-10-21T16:01:18.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,77,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:19.494,418.024,2147.69,-557.197,2022-10-21T16:01:19.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,78,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:20.488,417.771,2148.17,-423.563,2022-10-21T16:01:20.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,79,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:21.482,418.019,2147.56,-494.572,2022-10-21T16:01:21.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,80,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:22.478,417.782,2149.13,-401.702,2022-10-21T16:01:22.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,81,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:23.472,418.113,2145.5099999999998,-590.21,2022-10-21T16:01:23.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,82,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:24.467,417.945,2145.56,-479.736,2022-10-21T16:01:24.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,83,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:25.461,416.802,2146.2,-583.897,2022-10-21T16:01:25.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,84,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:26.455,419.364,2147.68,-578.141,2022-10-21T16:01:26.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,85,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:27.449,418.132,2149.3,-553.995,2022-10-21T16:01:27.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,86,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:28.444,418.947,2144.52,-621.795,2022-10-21T16:01:28.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,87,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:29.438,417.163,2144.8900000000003,-628.032,2022-10-21T16:01:29.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,88,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:30.440,418.009,2145.66,-555.723,2022-10-21T16:01:30.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,89,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:31.434,417.52,2147.09,-595.635,2022-10-21T16:01:31.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,90,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:32.429,418.604,2147.08,-544.781,2022-10-21T16:01:32.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,91,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:33.423,417.797,2145.83,-493.502,2022-10-21T16:01:33.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,92,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:34.419,419.046,2150.55,-556.289,2022-10-21T16:01:34.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,93,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:35.413,415.985,2152.31,-674.966,2022-10-21T16:01:35.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,94,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:36.407,418.414,2147.7200000000003,-595.763,2022-10-21T16:01:36.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,95,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:37.402,417.218,2146.2799999999997,-639.536,2022-10-21T16:01:37.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,96,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:38.403,418.717,2147.09,-622.397,2022-10-21T16:01:38.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,97,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:39.398,417.458,2147.03,-639.71,2022-10-21T16:01:39.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,98,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:40.392,418.802,2146.5,-694.701,2022-10-21T16:01:40.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,99,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:41.387,417.517,2150.57,-605.878,2022-10-21T16:01:41.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,100,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:42.381,417.051,2149.9700000000003,-688.646,2022-10-21T16:01:42.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,101,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:43.375,418.836,2151.41,-460.028,2022-10-21T16:01:43.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,102,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:44.371,419.923,2146.0699999999997,-519.037,2022-10-21T16:01:44.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,103,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:45.365,417.751,2146.38,-562.28,2022-10-21T16:01:45.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,104,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:46.359,418.854,2146.25,-523.565,2022-10-21T16:01:46.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,105,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:47.354,418.799,2152.54,-613.688,2022-10-21T16:01:47.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,106,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:48.348,419.811,2146.94,-503.943,2022-10-21T16:01:48.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,107,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:49.343,417.973,2145.9,-541.533,2022-10-21T16:01:49.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,108,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:50.337,419.222,2146.9700000000003,-583.375,2022-10-21T16:01:50.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,109,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:51.331,418.91,2150.06,-580.068,2022-10-21T16:01:51.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,110,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:52.327,419.468,2146.68,-413.989,2022-10-21T16:01:52.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,111,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:53.322,418.249,2148.75,-526.836,2022-10-21T16:01:53.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,112,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:54.315,419.716,2148.1,-656.091,2022-10-21T16:01:54.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,113,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:55.311,418.677,2148.1499999999996,-518.662,2022-10-21T16:01:55.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,114,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:56.305,419.988,2145.8599999999997,-557.542,2022-10-21T16:01:56.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,115,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:57.299,417.988,2150.8500000000004,-590.004,2022-10-21T16:01:57.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,116,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
10-21-2022 16:01:58.295,417.503,2149.79,-514.859,2022-10-21T16:01:58.000000Z,2022-10-21,0.35,0.9,200,44855_SRS6_Soil_72,2022-10-21T16:00:00.000000Z,300,16:00:00,433.7,0,38700,29,919,39.648,16.8,101.325,1,117,2022-10-21T16:00:01.000000Z,2022-10-21T16:02:40.000000Z,159
