flux_id,index,plot,date,start_time,end_time,measurement_type,component,analyzer_source,data_source,species,status,height,height_corrected,diameter,lenticels,above,chamber_class,surface_type,collar_id,collar_location,chamber_id,pneumatophore_count,collar_offset_cm,collar_volume_cm3,air_temp,stem_temp,soil_temp,water_temp,water_depth,pressure_start,rh_start,chamber_volume_cm3,surface_area_cm2,total_system_volume_cm3,total_system_volume_L,analyzer_cell_volume_cm3,tubing_volume_cm3,CH4_best.flux,CH4_model,CH4_quality.check,CH4_flux_status,CH4_below_MDF,CH4_flagged,CH4_SNR,CH4_LM.flux,CH4_LM.SE,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.SE,CH4_HM.r2,CH4_MDF,CH4_prec,CH4_nb.obs,CH4_flux.term,CH4_LM.diagnose,CH4_HM.diagnose,CH4_LM.score,CH4_HM.score,CH4_g.fact,CH4_k.ratio.lim,CH4_MDF.lim,CH4_warn.nb.obs,CO2_best.flux,CO2_model,CO2_quality.check,CO2_flux_status,CO2_below_MDF,CO2_flagged,CO2_SNR,CO2_LM.flux,CO2_LM.SE,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.SE,CO2_HM.r2,CO2_MDF,CO2_prec,CO2_nb.obs,CO2_flux.term,CO2_LM.diagnose,CO2_HM.diagnose,CO2_LM.score,CO2_HM.score,CO2_g.fact,CO2_k.ratio.lim,CO2_MDF.lim,CO2_warn.nb.obs,year,month,month_year,season,disturbance_level,pneumatophore_density,flux_status,notes,source_file,CH4_ebull_flux,CH4_diffusive_flux,CH4_ebullitive_fraction,CH4_n_ebull_events,ebullition_reprocessed
Mar_23_235_SRS5_stem,Mar_23_235,SRS5,2023-03-12,14:45:40,14:48:40,tree,stem,LGR,original,RHMA,alive,128,125,9.5,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,28.3,27.2,23.7,NA,3,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.27255593039960807,HM,AICc,valid,FALSE,TRUE,4.150130784556335,0.2718251722617073,0.01640808441208327,0.5367555128620362,2.315937924701715e-41,0.27255593039960807,0.0656740581318199,0.5366161680299232,0.04423448605995588,0.9,237,11.599265233499542,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0026883387282366,1,0.044,60,1.4991099410537971,HM,NA,valid,FALSE,FALSE,66.12937583212768,1.3268852728803753,0.00586523220872639,0.9954098580361668,5.818523284940494e-277,1.4991099410537971,0.0226693496224636,0.9964148912887392,0.01720230013442728,0.35,237,11.599265233499542,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.1297962014451786,1,0.017,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_236_SRS5_stem,Mar_23_236,SRS5,2023-03-12,14:54:20,14:57:20,tree,stem,LGR,original,RHMA,alive,168,163,10.5,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,28.3,27.3,23.7,NA,5,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.06927167138110948,HM,AICc | Intercept,valid,FALSE,TRUE,1.9374799326770964,0.06924434781582171,0.00894610476973958,0.14371486635133102,1.0755745242915697e-13,0.06927167138110948,0.0357534910234626,0.1436661902074039,0.02982288143914914,0.9,352,11.597787226335775,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0003945963266263,1,0.03,60,1.2609471349580263,HM,NA,valid,FALSE,FALSE,93.33151874405,1.132078944951112,0.00356311880660695,0.9965349369204164,0,1.2609471349580263,0.01351041054433086,0.997339433743665,0.01159778722633577,0.35,352,11.597787226335775,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.113833218594556,1,0.012,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_237_SRS5_root,Mar_23_237,SRS5,2023-03-12,15:04:10,15:07:10,tree,root,LGR,original,RHMA,alive,50,44,6,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,28.3,27.2,23.7,NA,6,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.17679627086213476,LM,g-fact. > 2 | Intercept,valid,FALSE,TRUE,14.101179200725904,0.17679627086213476,0.01253769407121878,0.4080560959160663,1.2137534440866287e-34,0.6451844748381059,0.13237759360212617,0.4453152334558528,0.03638210629142312,0.9,288,11.601849450709375,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),4,0,3.6493104277138233,1,0.036,60,1.459271636486857,HM,SE,valid,FALSE,TRUE,57.723596446992424,0.95678070491365,0.00784590692924219,0.9810647820319752,1.2893494293567178e-248,1.459271636486857,0.02528033120436122,0.993434066838502,0.01414859689110899,0.35,288,11.601849450709375,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),3,1,1.5251892403270788,1,0.014,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_238_SRS5_stem,Mar_23_238,SRS5,2023-03-12,15:21:20,15:24:20,tree,stem,LGR,original,RHMA,alive,68,62,14.5,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,28.3,26.5,23.5,NA,6,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.06455924060102679,HM,AICc | Intercept,valid,FALSE,TRUE,3.3126140828685933,0.06431217453844967,0.00485799117374567,0.38360755027638793,2.2463201515624145e-31,0.06455924060102679,0.01948891086797561,0.38351836052538024,0.01655931468865774,0.9,281,5.1333875534838995,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.003841668616405,1,0.017,60,0.831046926772652,HM,NA,valid,FALSE,FALSE,93.12247377351456,0.7799641795240209,0.0022623568800478,0.997649757774112,0,0.831046926772652,0.00892423593464518,0.9979180905123192,0.00643973349003356,0.35,281,5.1333875534838995,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.0654937093134262,1,0.0064,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_241_SRS5_root,Mar_23_241,SRS5,2023-03-12,15:50:45,15:53:45,tree,root,LGR,original,RHMA,alive,43,34,9.4,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,28.3,26.2,23.5,NA,9,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.20338243353225657,HM,AICc | Intercept,valid,FALSE,TRUE,2.474174190150375,0.1287638804780043,0.01456777232561645,0.2471016447328915,2.3645733000189365e-16,0.20338243353225657,0.08220214823269796,0.2487264333470025,0.04442877429680642,0.9,236,11.600846621943898,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.5794991015900517,1,0.044,60,1.132449665104544,HM,RMSE | AICc,valid,FALSE,TRUE,48.3593168819047,1.1208920959681343,0.00575471062085323,0.9938437428073088,7.105061032060699e-261,1.132449665104544,0.02341740409340416,0.9937099462453728,0.01727785667098027,0.35,236,11.600846621943898,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),2,2,1.0103110452629491,1,0.017,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_242_SRS5_root,Mar_23_242,SRS5,2023-03-12,16:03:30,16:06:30,tree,root,LGR,original,RHMA,alive,25,15,5,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,28.3,26.3,23.5,NA,10,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.5772207884386925,HM,NA,valid,FALSE,FALSE,10.63250673708118,0.43171791138614457,0.01120119646315974,0.8422690996984362,2.5814569588085635e-113,0.5772207884386925,0.05428830686047139,0.8474361450154556,0.0376860300450819,0.9,279,11.598922580541872,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.3370322917234831,1,0.038,60,1.8345943705237515,HM,AICc,valid,FALSE,TRUE,111.12847221462064,1.8062336134393049,0.00411962296883872,0.9985559357289104,0,1.8345943705237515,0.01650876984055561,0.9985602120348706,0.01465567835086518,0.35,279,11.598922580541872,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0157015996565606,1,0.015,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_227_SRS5_stem,Mar_23_227,SRS5,2023-03-12,12:53:45,12:56:45,tree,stem,LGR,original,RHMA,alive,90,90,15.3,NA,sediment,C,NA,NA,NA,NA,NA,NA,NA,29,24.6,23.5,NA,0,NA,NA,1064.6016666666667,213.35,2012.6016666666667,2.012601666666667,70,29,0.09500798479979168,HM,AICc,valid,FALSE,TRUE,6.056888649313419,0.09476953351429183,0.00390408672605484,0.6519805779857328,6.1623915040138414e-74,0.09500798479979168,0.0156859388211737,0.6518084817728715,0.0109424110391165,0.9,315,3.805527394714962,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0025161175396509,1,0.011,60,0.6015310933867499,HM,NA,valid,FALSE,FALSE,100.7993042848674,0.5202526749865759,0.00174690947219164,0.9964721350695962,0,0.6015310933867499,0.00596761155897239,0.9979355621609166,0.00425538207076752,0.35,315,3.805527394714962,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.1562287371271494,1,0.0043,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_239_SRS5_stem,Mar_23_239,SRS5,2023-03-12,15:29:50,15:32:50,tree,stem,LGR,original,RHMA,alive,125,117.5,13.5,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,28.3,26.8,23.5,NA,7.5,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.12726680946872182,HM,Intercept,valid,FALSE,TRUE,4.540999831077056,0.07559885548969328,0.00474580247848035,0.4564363628173651,7.97185318619149e-42,0.12726680946872182,0.0280261647661273,0.462150701901358,0.01539898661456171,0.9,302,5.132995538187238,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.6834488914461496,1,0.015,60,0.7228944618865862,HM,NA,valid,FALSE,FALSE,72.577246190414,0.5798172842720805,0.00283903371072986,0.9928350573679882,0,0.7228944618865862,0.00996034569829223,0.9960517789121794,0.00598849479455177,0.35,302,5.132995538187238,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.2467625258776631,1,0.006,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_219_SRS5_stem,Mar_23_219,SRS5,2023-03-12,11:11:00,11:14:09,tree,stem,LGR,original,RHMA,alive,97,97,7.4,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,25.4,23.3,23.4,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,-0.14201303462656426,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,11.908806219009664,-0.14201303462656426,0.01192504370420212,0.23875038491924683,1.34188377596586e-28,-0.44941271496767066,0.10531071909679704,0.2940168333707951,0.02357784290084133,0.9,450,11.710328640751191,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),3,1,3.1645877869551966,1,0.024,60,0.7163653198162333,LM,RMSE | MAE | AICc,valid,FALSE,TRUE,174.0792770558498,0.7163653198162333,0.00411516713495083,0.9853991320701052,0,0.7214534072086523,0.01662801669015708,0.9852069107513344,0.00916916112810496,0.35,450,11.710328640751191,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),1,3,1.0071026433743668,1,0.0092,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_223_SRS5_stem,Mar_23_223,SRS5,2023-03-12,11:56:30,11:59:50,tree,stem,LGR,original,RHMA,alive,117,117,17,NA,sediment,C,NA,NA,NA,NA,NA,NA,NA,27.7,24.1,23.5,NA,0,NA,NA,1064.6016666666667,213.35,2012.6016666666667,2.012601666666667,70,29,0.1630099864928974,HM,AICc,valid,FALSE,TRUE,1.2998872871213345,0.16307707389875967,0.03151462784102214,0.08267759070419445,4.3147628307366107e-7,0.1630099864928974,0.12540317003475832,0.0826446502817898,0.01206646800032197,0.9,287,3.8210482001019574,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,0.9995886153445216,1,0.012,60,0.5780406686149024,HM,NA,valid,FALSE,FALSE,66.88905029270155,0.5223602705293128,0.00216982382649394,0.995089289911079,0,0.5780406686149024,0.00864178316309529,0.9957798258339484,0.00469251533345854,0.35,287,3.8210482001019574,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.1065938610322874,1,0.0047,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_240_SRS5_stem,Mar_23_240,SRS5,2023-03-12,15:37:30,15:41:00,tree,stem,LGR,original,RHMA,alive,166,158,13.1,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,28.3,27.2,23.5,NA,8,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.165587660516575,HM,Intercept (LM),valid,FALSE,TRUE,9.905238883446932,0.09155347083968644,0.00279170968318121,0.7208984259681944,2.7663215495742067e-117,0.165587660516575,0.01671717991509479,0.7420152551516666,0.01115812394438105,0.9,417,5.132737014415283,Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.8086442709149195,1,0.011,60,0.8840642627090441,HM,NA,valid,FALSE,FALSE,132.1244384498055,0.5877583578378412,0.00343130823192631,0.9860197294148912,0,0.8840642627090441,0.00669114868590267,0.9981919445078812,0.00433927042281485,0.35,417,5.132737014415283,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.5041287817007134,1,0.0043,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_191_SRS5_stem,Mar_23_191,SRS5,2023-03-13,10:57:52,10:59:52,tree,stem,LGR,original,RHMA,alive,131,131,9,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.1,24.5,24,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,-0.16546237515716247,HM,AICc | p-value | Intercept | nb.obs,valid,FALSE,TRUE,1.6431065486604703,-0.16548413082108904,0.09936031968830136,0.03493675489900694,0.10232843769098184,-0.16546237515716247,0.1007009407223496,0.03490894295929991,0.09495126218862512,0.9,50,5.169568719158478,Noise (LM.RMSE) | Noise (LM.MAE) | No detect. flux (p-val.),Noise (HM.RMSE) | Noise (HM.MAE),3,1,0.9998685332314426,1,0.095,60,29.71853294565192,HM,SE | nb.obs,valid,FALSE,TRUE,21.548966703816056,17.104055057925606,0.46145576757142487,0.9655377593040224,5.591650149341896e-37,29.71853294565192,1.3791163796447434,0.9912545548501872,0.03692549085113198,0.35,50,5.169568719158478,Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),3,1,1.7375138728801665,1,0.037,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_202_SRS5_CWD,Mar_23_202,SRS5,2023-03-13,13:02:30,13:05:20,tree,cwd,LGR,original,RHMA,NA,28,28,11.2,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,24.4,27.5,24,NA,NA,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.07294907557709006,HM,AICc | Intercept,valid,FALSE,TRUE,1.2048706291660205,0.04188870455152781,0.01002094494047565,0.0724188634416808,4.276087852696668e-5,0.07294907557709006,0.06054515216092825,0.07440669748206052,0.02228392346884415,0.9,212,5.199582142730302,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.7414975315685524,1,0.022,60,0.8121088730435541,HM,NA,valid,FALSE,FALSE,55.07264914879249,0.7068129732423932,0.00376890090300237,0.9940362768497668,9.001125539264055e-236,0.8121088730435541,0.01474613779426952,0.9953484055809309,0.00866597023788383,0.35,212,5.199582142730302,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.1489727888243653,1,0.0087,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_190_SRS5_stem,Mar_23_190,SRS5,2023-03-13,10:44:34,10:47:34,tree,stem,LGR,original,RHMA,alive,105,105,9,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.1,24.5,24,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.15551790448364303,LM,g-fact. > 2 | Intercept (HM),valid,FALSE,TRUE,18.52395292050585,0.15551790448364303,0.00839550311702024,0.5787777157980357,1.106204716059521e-48,0.3431012192120444,0.05784026156264239,0.6174722946150748,0.0187641149424119,0.9,250,5.1705561174646135,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact) | Intercept (HM),4,0,2.2061846856233256,1,0.019,60,0.8384752404573549,LM,RMSE | MAE | AICc,valid,FALSE,TRUE,251.09566846038803,0.8384752404573549,0.00333926604787143,0.9960661662529312,1.760336301574628e-292,0.8472228691333715,0.01372978971820687,0.9959379156263696,0.00729715581093796,0.35,250,5.1705561174646135,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),1,3,1.010432781141212,1,0.0073,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_193_SRS5_stem,Mar_23_193,SRS5,2023-03-13,11:16:13,11:19:13,tree,stem,LGR,original,RHMA,alive,43,43,13.1,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.6,25.3,24.1,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.16592973277450213,HM,AICc,valid,FALSE,TRUE,4.8709618053569645,0.15648222177799223,0.00813440833385052,0.5857570935260092,6.836946702754203e-52,0.16592973277450213,0.03406508599431362,0.5859166530145041,0.01786614441046816,0.9,262,5.161330607468579,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0603743408622703,1,0.018,60,1.0718840017188649,HM,NA,valid,FALSE,FALSE,73.79675710145,0.990066513372836,0.00363696748136011,0.996490304235296,2.31e-305,1.0718840017188649,0.01452481171015852,0.996906991187064,0.00694794504851539,0.35,262,5.161330607468579,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.0826383755443894,1,0.0069,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_194_SRS5_stem,Mar_23_194,SRS5,2023-03-13,11:23:37,11:26:37,tree,stem,LGR,original,RHMA,alive,93,93,11.5,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.6,25.8,24.1,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.0963314180439748,LM,g-fact. > 2 | Intercept,valid,FALSE,TRUE,12.660399875702725,0.0963314180439748,0.0076088764169961,0.3930208504227476,1.342089225008002e-28,0.21304815536137292,0.05422825089992707,0.4142065655221492,0.01888364485701494,0.9,247,5.16152959425075,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),4,0,2.2116165181344836,1,0.019,60,1.1800702623692063,HM,NA,valid,FALSE,FALSE,110.08674854506717,1.033240669181432,0.00333966178461338,0.9974365382633688,1.1804e-303,1.1800702623692063,0.01071945786359664,0.9986415373133216,0.00734363966661691,0.35,247,5.16152959425075,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.1421058980422227,1,0.0073,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_195_SRS5_stem,Mar_23_195,SRS5,2023-03-13,11:29:44,11:32:44,tree,stem,LGR,original,RHMA,alive,142,142,11.2,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.6,25.7,24.1,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.09466325649074524,HM,AICc,valid,FALSE,TRUE,2.7357834101550007,0.07878444544829344,0.00756543387452738,0.31013763885257184,3.610443899647093e-21,0.09466325649074524,0.03460188264149972,0.3110883873725865,0.01943808860169034,0.9,240,5.16189241755999,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.2015475383763807,1,0.019,60,0.9427504802318204,HM,NA,valid,FALSE,FALSE,80.75780303597331,0.8082391831353357,0.00336737953076217,0.995868461332779,6.526759597456951e-286,0.9427504802318204,0.01167380048478876,0.9975228135938836,0.0075592566784351304,0.35,240,5.16189241755999,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.1664251126438665,1,0.0076,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_196_SRS5_root,Mar_23_196,SRS5,2023-03-13,11:36:00,11:39:00,tree,root,LGR,original,RHMA,alive,12,12,12,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.6,25.2,24.1,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.4588444040308952,HM,AICc,valid,FALSE,TRUE,7.759715071157298,0.4154863770971849,0.01383274268331662,0.8516331326372384,9.697655793038184e-67,0.4588444040308952,0.05913160468177633,0.8522288097718432,0.02959252370470736,0.9,158,5.162251357376729,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.1043548701563533,1,0.03,60,0.9905610443588224,HM,Intercept (LM),valid,FALSE,TRUE,36.64193482270532,0.6944857303198795,0.00745210786167455,0.982241767833562,1.1097442636699148e-138,0.9905610443588224,0.02703353546016946,0.9913262840491336,0.01150820366294175,0.35,158,5.162251357376729,Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.426323106599427,1,0.012,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_200_SRS5_CWD,Mar_23_200,SRS5,2023-03-13,12:49:04,12:52:04,tree,cwd,LGR,original,RHMA,NA,30,30,9.2,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,25.8,26.4,NA,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.07050367658353747,HM,AICc | Intercept,valid,FALSE,TRUE,1.272950441408252,0.04472056661216538,0.00988395286881886,0.07252784007803836,9.392419959269472e-6,0.07050367658353747,0.05538603412206682,0.07411984786958592,0.0187064743355678,0.9,250,5.1754578995070935,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.5765380880562967,1,0.019,60,0.7228628268242537,HM,NA,valid,FALSE,FALSE,59.91529917293286,0.5745144950522206,0.00338046211646812,0.991452552001192,1.089254476761466e-258,0.7228628268242537,0.01206474534555628,0.995166116481515,0.00727474001938748,0.35,250,5.1754578995070935,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.2582151243347637,1,0.0073,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_201_SRS5_CWD,Mar_23_201,SRS5,2023-03-13,12:53:50,12:56:50,tree,cwd,LGR,original,RHMA,NA,15,15,6.9,NA,sediment,A,NA,NA,NA,NA,NA,NA,NA,24.4,28.3,24.2,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.3759028829016672,HM,AICc | Intercept,valid,FALSE,TRUE,4.812998405272969,0.30915103977056696,0.01695950821193941,0.5473230814815215,4.080901014211657e-49,0.3759028829016672,0.0781016013821737,0.548955894677474,0.03859303079461666,0.9,275,11.749433819694405,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.2159198402846692,1,0.039,60,2.3974503581490065,HM,NA,valid,FALSE,FALSE,116.59872664379871,2.3410169498128384,0.00513398498052119,0.9986839246078169,0,2.3974503581490065,0.02056154837327732,0.9987182139929212,0.01500840086457314,0.35,275,11.749433819694405,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.024106364689363,1,0.015,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_203_SRS5_stem,Mar_23_203,SRS5,2023-03-13,12:03:01,12:06:01,tree,stem,LGR,original,AVGE,alive,12,12,17.5,NA,sediment,B,NA,NA,NA,NA,NA,NA,NA,26.7,25.5,24.1,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,1.3669955555555555,70,29,0.07226889871120552,LM,g-fact. > 2 | Intercept,valid,FALSE,TRUE,6.990901576766267,0.07226889871120552,0.01033756489311561,0.18421599627136945,3.534104589476826e-11,0.24771028091959787,0.10352863095878127,0.20925019628872063,0.02190487804405857,0.9,213,5.159815717044907,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),4,0,3.427619423252531,1,0.022,60,1.1770116738918364,HM,NA,valid,FALSE,FALSE,84.06675976367157,1.070598126403105,0.00372881302851468,0.9974348434574798,1.530077865142156e-275,1.1770116738918364,0.01400091638122667,0.9980434780914362,0.00851856368380055,0.35,213,5.159815717044907,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.0993963513146148,1,0.0085,60,2023,3,2023-03,dry,healthy,NA,valid,NA,LGR2_final_complete_dataset.csv,0,NA,0,0,FALSE
